"","ID","timepoints","predict_log10N","model"
"1210","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",29.0214475921974,0.26274021769933,"Logistic"
"1310","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",31.5516187928633,0.265635775632659,"Logistic"
"1410","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",34.0817899935291,0.268534042820841,"Logistic"
"1510","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",36.611961194195,0.271434390710707,"Logistic"
"1610","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",39.1421323948608,0.274336188939044,"Logistic"
"1710","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",41.6723035955267,0.2772388058798,"Logistic"
"1810","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",44.2024747961925,0.28014160919364,"Logistic"
"1910","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",46.7326459968584,0.283043966378813,"Logistic"
"201","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",49.2628171975242,0.285945245322321,"Logistic"
"211","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",51.7929883981901,0.288844814850373,"Logistic"
"221","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",54.3231595988559,0.291742045277096,"Logistic"
"231","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",56.8533307995218,0.294636308950501,"Logistic"
"241","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",59.3835020001876,0.297526980794686,"Logistic"
"251","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",61.9136732008535,0.300413438847305,"Logistic"
"261","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",64.4438444015193,0.303295064791301,"Logistic"
"271","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",66.9740156021851,0.30617124447997,"Logistic"
"281","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",69.504186802851,0.309041368454396,"Logistic"
"291","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",72.0343580035169,0.311904832452351,"Logistic"
"301","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",74.5645292041827,0.314761037907782,"Logistic"
"311","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",77.0947004048486,0.317609392440008,"Logistic"
"321","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",79.6248716055144,0.320449310331816,"Logistic"
"331","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",82.1550428061802,0.323280212995653,"Logistic"
"341","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",84.6852140068461,0.326101529427164,"Logistic"
"351","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",87.2153852075119,0.32891269664535,"Logistic"
"361","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",89.7455564081778,0.331713160118674,"Logistic"
"371","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",92.2757276088436,0.334502374176476,"Logistic"
"381","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",94.8058988095095,0.337279802405098,"Logistic"
"391","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",97.3360700101753,0.340044918028176,"Logistic"
"401","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",99.8662412108412,0.342797204270586,"Logistic"
"411","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",102.396412411507,0.3455361547056,"Logistic"
"421","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",104.926583612173,0.34826127358482,"Logistic"
"431","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",107.456754812839,0.350972076150551,"Logistic"
